Season,Name,Team,Position,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wSB,UBR,wGDP,BB%+,LD+%,GB%+,FB%+,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerid
2017,Ben Revere,Angels,LF,109,291,308,80,64,13,2,1,37,20,15,0,25,0,2,0,7,21,6,0.275,4.90%,8.10%,0.6,0.308,0.344,0.652,0.069,6.5,0.296,28,-9.5,0.284,76,1.5,3.4,-0.3,58,126,129,51,2.00%,33.60%,39.60%,26.90%,19.00%,59.30%,21.60%,4712
2016,Gerardo Parra,Rockies,LF,102,368,381,93,56,27,3,7,45,39,9,1,73,1,2,1,16,6,4,0.253,2.40%,19.20%,0.12,0.271,0.399,0.671,0.147,5.3,0.297,34,-10.6,0.284,58,-0.6,-1.3,-1.8,27,91,122,77,9.20%,37.90%,36.90%,25.20%,16.80%,51.30%,31.90%,8553
2016,Tyler Holt,Reds,LF,106,179,208,42,34,5,3,0,21,13,23,0,48,2,1,3,6,4,3,0.235,11.10%,23.10%,0.48,0.327,0.296,0.623,0.061,5.8,0.318,19,-5.9,0.283,71,-0.6,1.8,-0.6,128,108,116,74,0.00%,28.90%,36.30%,34.80%,13.30%,65.20%,21.50%,11391
2018,Jose Pirela,Padres,LF,146,438,473,109,79,23,2,5,54,32,30,1,89,3,2,0,10,6,3,0.249,6.30%,18.80%,0.34,0.3,0.345,0.645,0.096,4.6,0.301,43,-12.2,0.283,78,-0.3,-3.8,-0.5,71,95,124,74,5.60%,32.50%,40.50%,27.10%,23.70%,41.90%,34.50%,5485
2016,Colby Rasmus,Astros,LF,107,369,417,76,51,10,0,15,38,54,43,0,121,0,4,1,5,4,1,0.206,10.30%,29.00%,0.36,0.286,0.355,0.641,0.149,2.7,0.257,37,-12.6,0.282,77,0.2,-1.3,1.6,129,103,81,121,14.20%,53.00%,27.30%,19.80%,13.40%,51.40%,35.20%,9893
2018,Johnny Field,Rays,LF,84,221,233,49,27,13,0,9,28,21,7,0,72,3,1,1,3,4,0,0.222,3.00%,30.90%,0.1,0.254,0.403,0.657,0.181,5,0.284,21,-6.4,0.281,77,0.7,-0.2,-0.1,36,90,93,114,14.80%,41.70%,31.80%,26.50%,21.20%,43.70%,35.10%,15048
2017,Jace Peterson,Braves,LF,89,186,215,40,27,9,2,2,15,17,27,3,48,1,0,1,4,3,0,0.215,12.60%,22.30%,0.56,0.318,0.317,0.635,0.102,4.9,0.279,19,-7.3,0.28,67,0.5,0.5,0.5,140,60,130,85,4.90%,43.20%,30.90%,25.90%,15.80%,54.70%,29.50%,12325
2017,Peter Bourjos,Rays,LF,100,188,203,42,25,9,3,5,27,15,12,0,53,1,1,1,2,5,4,0.223,5.90%,26.10%,0.23,0.272,0.383,0.655,0.16,7.1,0.282,18,-7,0.28,74,-0.8,0.9,0.7,70,77,112,98,10.40%,38.70%,34.30%,27.00%,24.10%,46.00%,29.90%,2578
2016,Cody Asche,Phillies,LF,71,197,218,42,23,15,0,4,22,18,18,0,54,2,1,0,1,3,1,0.213,8.30%,24.80%,0.33,0.284,0.35,0.635,0.137,3.6,0.271,19,-7.1,0.279,70,0.1,0.2,0.7,96,102,88,115,7.10%,42.40%,36.10%,21.50%,24.30%,42.40%,33.30%,11997
2016,Desmond Jennings,Rays,LF,65,200,225,40,25,7,1,7,22,20,21,0,58,2,1,1,4,2,0,0.2,9.30%,25.80%,0.36,0.281,0.35,0.631,0.15,4.2,0.243,19,-7.4,0.278,73,0.3,0.6,0,116,80,106,104,13.50%,39.60%,36.80%,23.60%,20.10%,53.50%,26.40%,1965
2018,Adam Duvall,Reds,LF,138,384,427,75,40,20,0,15,48,61,37,3,117,5,1,0,9,2,2,0.195,8.70%,27.40%,0.32,0.274,0.365,0.639,0.169,2.6,0.237,37,-12.9,0.277,69,-0.6,1.5,1.6,97,101,70,137,11.70%,47.00%,33.20%,19.80%,18.30%,45.20%,36.60%,10950
2016,Oswaldo Arcia,Twins,LF,69,202,222,41,25,7,1,8,17,23,18,0,80,1,1,0,1,1,1,0.203,8.10%,36.00%,0.23,0.27,0.366,0.637,0.163,2.8,0.287,19,-7.5,0.277,70,-0.3,-0.7,0.8,100,120,95,95,19.50%,51.20%,28.50%,20.30%,20.30%,48.80%,30.90%,10306
2018,Mikie Mahtook,Tigers,LF,67,223,250,45,30,4,2,9,24,29,21,1,66,3,3,0,3,4,1,0.202,8.40%,26.40%,0.32,0.276,0.359,0.635,0.157,5.2,0.238,21,-7.9,0.276,70,0.3,-0.9,0.3,101,86,104,104,15.00%,47.50%,30.00%,22.50%,20.60%,53.10%,26.30%,13130
2016,Alejandro De Aza,Mets,LF,130,234,267,48,33,9,0,6,31,25,26,1,67,5,1,1,5,4,3,0.205,9.70%,25.10%,0.39,0.297,0.321,0.618,0.115,3.5,0.259,22,-9.3,0.276,73,-0.6,-0.6,0,113,132,76,111,9.70%,39.60%,39.10%,21.30%,12.40%,43.80%,43.80%,3371
2018,JaCoby Jones,Tigers,LF,129,429,467,89,50,22,6,11,54,34,24,0,142,11,2,1,9,13,5,0.207,5.10%,30.40%,0.17,0.266,0.364,0.63,0.156,7.3,0.281,39,-15.5,0.274,69,0.4,2.7,0.1,62,113,101,91,11.70%,43.80%,34.50%,21.70%,16.60%,47.20%,36.20%,14818
2016,Gregor Blanco,Giants,LF,106,241,274,54,39,10,4,1,28,18,29,4,51,1,1,1,5,6,3,0.224,10.60%,18.60%,0.57,0.309,0.311,0.62,0.087,6,0.279,22,-10.4,0.272,68,-0.2,0.8,-0.2,122,99,103,96,1.60%,39.10%,30.20%,30.70%,21.40%,58.90%,19.80%,3123
2017,Chris Herrmann,Diamondbacks,LF,106,226,256,41,24,7,0,10,35,27,29,0,67,0,1,0,1,5,0,0.181,11.30%,26.20%,0.43,0.273,0.345,0.619,0.164,5,0.207,21,-10.6,0.272,58,0.9,0.4,1.2,126,86,100,109,16.40%,34.40%,39.40%,26.30%,16.30%,49.40%,34.40%,9284
2016,Aaron Altherr,Phillies,LF,57,198,227,40,30,6,0,4,23,23,23,2,69,6,0,0,4,7,2,0.202,10.10%,30.40%,0.33,0.304,0.293,0.597,0.091,4.4,0.288,18,-9.1,0.27,64,0.5,-0.4,-0.3,117,124,115,66,13.80%,41.10%,38.80%,20.20%,19.40%,51.20%,29.50%,11270
2016,Enrique Hernandez,Dodgers,LF,109,216,244,41,26,8,0,7,25,18,28,1,64,0,0,0,3,2,0,0.19,11.50%,26.20%,0.44,0.283,0.324,0.607,0.134,3.2,0.234,19,-9.8,0.27,67,0.3,-0.3,0.4,133,81,91,123,10.90%,46.70%,32.90%,20.40%,20.40%,52.00%,27.60%,10472
2017,Joey Rickard,Orioles,LF,111,261,277,63,44,15,0,4,29,19,9,0,63,4,1,2,6,8,1,0.241,3.20%,22.70%,0.14,0.276,0.345,0.621,0.103,5,0.303,22,-12,0.269,62,1,1.5,0,39,131,82,104,5.50%,50.80%,28.40%,20.90%,24.90%,50.30%,24.90%,13277
2017,Alex Gordon,Royals,LF,148,476,541,99,68,20,2,9,52,45,45,3,126,14,4,2,7,7,4,0.208,8.30%,23.30%,0.36,0.293,0.315,0.608,0.107,4.3,0.261,42,-23.5,0.269,62,-0.6,0.6,0.9,99,120,98,90,7.80%,43.00%,34.80%,22.20%,19.40%,51.40%,29.20%,5209
2016,Chris Coghlan,Athletics,LF,99,261,300,49,29,12,2,6,35,30,35,3,73,3,1,0,4,2,1,0.188,11.70%,24.30%,0.48,0.29,0.318,0.608,0.13,4.7,0.235,23,-12.1,0.269,65,-0.2,0.8,0.6,139,100,108,90,10.20%,38.10%,36.50%,25.40%,19.10%,51.90%,29.10%,6878
2017,Hyun Soo Kim,Orioles,LF,96,212,239,49,39,8,1,1,20,14,22,1,46,2,2,0,3,0,0,0.231,9.20%,19.20%,0.48,0.307,0.292,0.599,0.061,2.2,0.287,19,-10.6,0.268,61,-0.2,0,0.5,106,118,108,81,2.10%,33.90%,35.70%,30.40%,17.30%,54.80%,28.00%,18718
2016,Delino DeShields,Rangers,LF,74,182,203,38,27,7,0,4,36,13,15,0,54,2,1,3,1,8,3,0.209,7.40%,26.60%,0.28,0.275,0.313,0.588,0.104,5.7,0.272,14,-9.5,0.261,52,0.3,1.7,0.7,92,84,126,78,11.80%,39.40%,38.60%,22.00%,22.70%,56.80%,20.50%,11379
2016,Rafael Ortega,Angels,LF,66,185,202,43,34,8,0,1,24,16,13,0,23,0,0,3,5,8,3,0.232,6.40%,11.40%,0.57,0.283,0.292,0.575,0.059,5.1,0.261,14,-10.3,0.257,59,0.3,0.8,-0.2,80,86,130,71,2.50%,35.80%,37.00%,27.30%,23.00%,55.20%,21.80%,10323
2017,Allen Cordoba,Padres,LF,100,202,227,42,34,2,2,4,17,15,18,1,54,4,3,0,2,2,2,0.208,7.90%,23.80%,0.33,0.282,0.297,0.579,0.089,3.9,0.259,15,-12.3,0.256,55,-0.6,-0.5,0.5,88,71,120,92,8.50%,36.70%,39.30%,24.00%,24.70%,52.00%,23.30%,15722
2018,Hunter Pence,Giants,LF,97,235,248,53,37,11,1,4,19,24,11,1,59,0,2,0,1,5,1,0.226,4.40%,23.80%,0.19,0.258,0.332,0.59,0.106,4.7,0.282,17,-12.2,0.254,60,0.5,1.4,0.6,49,95,116,84,7.70%,33.20%,36.50%,30.30%,24.70%,44.90%,30.30%,8252
2018,Gregor Blanco,Giants,LF,68,189,203,41,29,7,3,2,19,12,12,0,58,0,1,1,2,6,2,0.217,5.90%,28.60%,0.21,0.262,0.317,0.58,0.101,6.9,0.3,14,-10.1,0.254,59,0.3,0.7,0.3,66,125,98,87,5.10%,30.80%,33.10%,36.10%,18.80%,51.90%,29.30%,3123
2018,Rajai Davis,Indians,LF,101,196,216,44,36,6,1,1,33,6,11,0,48,4,1,4,2,21,7,0.224,5.10%,22.20%,0.23,0.278,0.281,0.559,0.056,7.6,0.291,14,-11.2,0.251,50,1.2,0.6,0.9,61,103,111,86,2.20%,29.40%,37.90%,32.70%,30.70%,42.50%,26.80%,3708
2016,Ben Revere,Nationals,LF,103,350,375,76,58,9,7,2,44,24,18,0,34,3,2,2,12,14,5,0.217,4.80%,9.10%,0.53,0.26,0.3,0.56,0.083,7.7,0.234,22,-22.3,0.246,46,0.6,2.4,-2.3,56,85,124,78,2.40%,37.50%,36.30%,26.30%,25.30%,54.40%,20.30%,4712
2016,Tyler Goeddel,Phillies,LF,92,213,234,41,31,3,3,4,17,16,17,0,52,2,1,1,4,3,0,0.192,7.30%,22.20%,0.33,0.258,0.291,0.549,0.099,5.7,0.234,13,-14.3,0.244,47,0.5,1.3,-0.3,84,80,120,86,8.50%,32.50%,42.30%,25.20%,25.20%,49.70%,25.20%,13180
2018,Victor Reyes,Tigers,LF,100,212,219,47,38,5,3,1,35,12,5,0,46,0,1,1,4,9,1,0.222,2.30%,21.00%,0.11,0.239,0.288,0.526,0.066,8.2,0.277,10,-15.4,0.229,38,1.3,-0.5,0,28,123,119,65,2.60%,33.90%,33.30%,32.70%,19.60%,45.80%,34.50%,15487
